id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,correctAnswer,reviewStatus,visibility,publicationStatus,severity,issues,warnings,governance,topicKey,skeletonKey
antigravity-1600-b7cf3371,antigravity-bank.json,4048,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,surrealists,art historians the movement v evolution emphasize the influence of european surrealists who fled to new york during the #v
antigravity-1600-1fd0ec21,antigravity-bank.json,4049,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,telescope,the james webb space telescope operates primarily in the infrared this allows it to peer through dense clouds of cosmic dust that obscure visible light
antigravity-1600-b8e6f51f,antigravity-bank.json,4050,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,configuration,jwst v primary mirror consists of eighteen gold coated beryllium v highly engineered configuration required to fit inside the launch vehicle v payload fairing
antigravity-1600-e5b4a1d2,antigravity-bank.json,4051,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,temperatures,the telescope v sunshield which maintains the instruments at operating temperatures below # of five meticulously tensioned layers of kapton
antigravity-1600-dc3db67d,antigravity-bank.json,4052,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequentially,engineers designed the observatory to unfold sequentially in and the deployment process involved hundreds of single point failure mechanisms
antigravity-1600-798d13ce,antigravity-bank.json,4053,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,astronomers,astronomers the telescope v first deep field images were astounded by the sheer density of mature galaxies present in the early universe
antigravity-1600-4e66da3a,antigravity-bank.json,4054,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,intervention,john maynard keynes argued against the classical view that free markets naturally he proposed that government intervention is essential to mitigate severe economic downturns
antigravity-1600-42a1f6be,antigravity-bank.json,4055,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,proportionally,v central component of keynesian theory is the multiplier the concept that an initial injection of government spending leads to v proportionally larger increase in national income
antigravity-1600-25bcf93f,antigravity-bank.json,4056,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,macroeconomics,keynes v magnum opus published during the depths of the great the theoretical foundation for modern macroeconomics
antigravity-1600-d786eac8,antigravity-bank.json,4057,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,uncontrollable,deficit spending can stimulate demand during v but excessive borrowing during periods of economic expansion may lead to uncontrollable inflation
antigravity-1600-4f14930c,antigravity-bank.json,4058,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,policymakers,policymakers strict adherence to austerity measures often overlook the long term societal costs of high unemployment
antigravity-1600-0a079cd6,antigravity-bank.json,4059,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,interstellar,voyager # officially crossed the heliopause in it became the first human made object to enter interstellar space
antigravity-1600-91afe263,antigravity-bank.json,4060,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,spacecraft,the spacecraft carries the golden v phonograph disc containing sounds and images selected to portray the diversity of life and culture on earth
antigravity-1600-e304577e,antigravity-bank.json,4061,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,thermoelectric,the probe v radioisotope thermoelectric generators which rely on the decay of enough power to keep its essential instruments operational for decades
antigravity-1600-73ddfcb7,antigravity-bank.json,4062,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,non-essential,mission controllers periodically shut down non essential systems to conserve the probe v diminishing and they anticipate it will lose all power by the mid #v
antigravity-1600-f0b81a58,antigravity-bank.json,4063,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,heliosphere,scientists the plasma density data from voyager v sensors confirmed that the heliosphere v protective bubble had indeed been breached
antigravity-1600-5a2aeaad,antigravity-bank.json,4064,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,single-taped,v programming language is considered turing complete if it can simulate v single taped turing essentially this means it is capable of computing any universally computable function 
antigravity-1600-b530c695,antigravity-bank.json,4065,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,unconventional,even highly unconventional esoteric programming languages can achieve this theoretical v surprising reality that demonstrates the fundamental universality of computation
antigravity-1600-9f1fa0db,antigravity-bank.json,4066,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,completeness,the concept of turing completeness formulated by alan turing in the foundational metric for evaluating the theoretical power of modern computing systems
antigravity-1600-7d41692c,antigravity-bank.json,4067,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,computational,html is inherently v markup language rather than v computational but combining it with css# transitions allows it to approximate turing complete behavior under specific conditions
antigravity-1600-1a116288,antigravity-bank.json,4068,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,theoretical,computer scientists the theoretical limits of quantum algorithms must still frame their findings within the boundaries of turing v original framework
antigravity-1600-eaba9ddb,antigravity-bank.json,4069,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,chemosynthesis,hydrothermal vents host thriving ecosystems in the absence of the organisms there rely on chemosynthesis rather than photosynthesis to produce energy
antigravity-1600-5f3d151b,antigravity-bank.json,4070,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,superheated,giant tube worms extract hydrogen sulfide from the superheated vent an adaptation made possible by specialized symbiotic bacteria living within their tissues
antigravity-1600-7799c24b,antigravity-bank.json,4071,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,A,reviewed,public_candidate,public_candidate_reviewed,pass,,,,extremophile,the discovery of these extremophile communities which occurred during v # submersible researchers to expand their definition of the habitable zones of the universe
antigravity-1600-b2f16426,antigravity-bank.json,4072,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,chimney-like,vent plumes are rich in dissolved minerals that precipitate upon contacting cold and these deposits slowly build massive chimney like structures over thousands of years
antigravity-1600-aba8f3c0,antigravity-bank.json,4073,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,geographically,marine biologists the genetic divergence of vent dwelling shrimp species have found significant evolutionary isolation among geographically distinct populations
antigravity-1600-459d6e3c,antigravity-bank.json,4074,sat_studio_original,Reading and Writing,Standard English Conventions,Boundaries,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,empire,the byzantine empire survived the fall of the western roman empire by nearly v its heavily fortified capital of constantinople proved virtually impregnable
