id,bankFile,section,domain,skill,difficulty,sourceSignalId,sourceReference,practicePool,skeletonId,skeletonRank,skeletonSize,verdict,issues,prompt,correctAnswer,correctChoice
satking-rw-133,sat-king-supplemental-ai-bank.json,Reading and Writing,Expression of Ideas,Transitions,Hard,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-224c34fc,1,1,fail,missing_current_content_audit_version,"The first trial in a greenhouse suggested that the survey design would increase responses during the busiest part of the semester. ______ the second trial showed the response rate falling sharply.

Which choice completes the text with the most logical transition?",A,"However,"
satking-rw-134,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-271580fe,1,1,fail,missing_current_content_audit_version,"The ceramic artist tested several clay mixtures after a six-week pilot ______ she chose the one that held its shape best after firing.

Which choice completes the text so that it conforms to the conventions of Standard English?",B,; she
satking-rw-135,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Hard,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-1171377d,1,1,fail,missing_current_content_audit_version,"The biology class measured the plants each Friday in neighborhoods with similar starting conditions ______ it recorded the results in a shared spreadsheet.

Which choice completes the text so that it conforms to the conventions of Standard English?",C,; it
satking-rw-136,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-4d76bedb,1,1,fail,missing_current_content_audit_version,"The research team visited three coastal sites after researchers controlled for site size ______ it compared the samples under a microscope.

Which choice completes the text so that it conforms to the conventions of Standard English?",D,; it
satking-rw-137,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Easy,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-e3759803,1,1,fail,missing_current_content_audit_version,"The film club screened two documentaries during the busiest part of the semester ______ members discussed the editing choices afterward.

Which choice completes the text so that it conforms to the conventions of Standard English?",A,; members
satking-rw-138,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Hard,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-a2e693ef,1,1,fail,missing_current_content_audit_version,"The engineering group built two bridge models in communities with limited prior access ______ it tested each model with the same weight.

Which choice completes the text so that it conforms to the conventions of Standard English?",B,; it
satking-rw-139,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-5b349d00,1,1,fail,missing_current_content_audit_version,"The poetry editor reviewed the submissions after staff received the same training ______ she selected the poems with the clearest imagery.

Which choice completes the text so that it conforms to the conventions of Standard English?",C,; she
satking-rw-140,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Hard,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-a14c1988,1,1,fail,missing_current_content_audit_version,"The ceramic artist tested several clay mixtures when the change was paired with clear signage ______ she chose the one that held its shape best after firing.

Which choice completes the text so that it conforms to the conventions of Standard English?",D,; she
satking-rw-141,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Medium,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-b0bffe1f,1,1,fail,missing_current_content_audit_version,"The biology class measured the plants each Friday during a period of unusually high demand ______ it recorded the results in a shared spreadsheet.

Which choice completes the text so that it conforms to the conventions of Standard English?",A,; it
satking-rw-142,sat-king-supplemental-ai-bank.json,Reading and Writing,Standard English Conventions,Boundaries,Easy,,SAT Studio internal blueprint; College Board content domains only; no source exercise text copied.,core_pool,skel-f006cba0,1,1,fail,missing_current_content_audit_version,"The research team visited three coastal sites after a six-week pilot ______ it compared the samples under a microscope.

Which choice completes the text so that it conforms to the conventions of Standard English?",B,; it
